Id,DistrictId,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_A,Ecology_3_A,Shops_2_A
6844,125.0,43.35361209617725,29.687855973200023,5.0,11,5.0,1969.0,0.040242764,25,3478.0,11.0,1230.0,3,1.0,205554.83925673604,0,0,0
14467,58.0,50.1247385475544,45.80813097676661,14.0,10,9.0,2017.0,0.43788524,23,5735.0,3.0,1084.0,0,5.0,105638.51674758486,0,0,0
13102,14.0,36.79657021908152,23.443823744316237,9.0,12,12.0,1974.0,0.042031587,37,6856.0,12.5,1230.0,2,5.0,179619.3554513593,0,0,0
11012,119.0,38.950427908256295,24.67570435287724,10.0,6,12.0,1968.0,0.000995363,42,7651.0,1.0,900.0,1,5.0,169616.4684513733,0,0,0
9307,1.0,57.376642207938175,32.781260192155735,0.0,8,25.0,2016.0,0.007122317,1,264.0,0.0,900.0,0,1.0,104450.49647655948,0,0,0
11087,9.0,60.98708450539655,32.781260192155735,1.0,5,1.0,1977.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,179144.8130739315,0,0,0
10453,28.0,36.637416433332056,19.00416975860288,9.0,4,12.0,1970.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,175299.73979434534,0,0,0
8970,38.0,99.46701190488407,54.32180109809517,1.0,13,20.0,2017.0,0.060753049,15,2787.0,2.0,590.0,0,7.0,392029.7045148854,0,0,0
1600,80.0,42.13059847077474,21.412907590655784,8.0,13,12.0,1980.0,0.0,39,8647.0,0.0,810.0,0,5.0,166765.5074582915,0,0,0
750,93.0,43.750349734627655,21.151014401108952,8.0,8,17.0,2010.0,0.041116354,53,14892.0,4.0,900.0,1,4.0,134457.62446557716,0,0,0
8078,3.0,50.88817691144082,31.5730953196286,6.0,11,9.0,1971.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,209650.8020785924,0,0,0
11495,27.0,63.03607578693706,61.2539675938295,1.0,5,10.0,1977.0,0.017647053,2,469.0,0.0,900.0,0,0.0,188640.46278718923,0,0,0
4261,1.0,87.35794373099468,32.781260192155735,1.0,18,20.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,309210.6772359071,0,0,0
15249,9.0,77.43716066600409,49.67546435785744,9.0,11,17.0,1989.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,252808.384278877,0,0,0
2634,89.0,73.91661867423855,47.581803215852005,8.0,4,15.0,1971.0,0.0,25,5027.0,4.0,590.0,1,1.0,392029.7045148854,0,0,0
10043,30.0,102.08924188493728,65.27698614376342,1.0,3,2.0,2016.0,7.81528e-05,22,6398.0,12.5,1046.0,3,13.5,237969.1443226536,0,0,0
2217,74.0,48.401697567458726,32.781260192155735,1.0,16,18.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,161629.15875320745,0,0,0
14895,75.0,41.93703727771511,40.55186402607772,10.0,16,22.0,1957.0,0.307466659,30,5048.0,9.0,590.0,2,5.0,194359.8330503585,0,1,0
2596,27.0,40.473709983444365,40.62744568036428,1.0,12,17.0,1977.0,0.211401214,9,1892.0,0.0,900.0,0,1.0,99751.48497793196,0,0,0
11335,62.0,86.92946750587444,65.27698614376342,1.0,10,8.0,2018.0,0.072157581,2,629.0,1.0,900.0,0,0.0,175178.53061696273,0,0,1
9213,101.0,57.58601667071859,34.29442113709309,7.0,3,5.0,1959.0,0.225824954,41,6558.0,7.0,1230.0,3,2.0,194313.18291762512,1,0,0
5350,87.0,46.51102125997594,31.601128390595285,5.0,5,9.0,1977.0,0.100455735,43,7227.0,0.0,900.0,1,6.0,195374.1483916861,0,0,1
4939,122.0,75.22220891728607,46.15707739698061,10.0,10,14.0,1996.0,0.033493708,66,10573.0,1.0,1230.0,3,8.0,314057.5163076268,0,0,0
2266,6.0,40.00421167541767,32.781260192155735,0.0,16,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,115205.61279031217,0,0,0
4705,99.0,69.98245262883596,43.51628416264391,9.0,4,14.0,1978.0,0.033493708,66,10573.0,1.0,1230.0,3,8.0,239422.8089197672,0,0,0
8980,3.0,33.82310902185666,18.658080856766897,6.0,10,9.0,1972.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,155493.89631401276,0,0,0
4320,29.0,47.23584336383904,21.629795626972427,12.0,28,30.0,2015.0,0.069660344,31,6119.0,4.0,900.0,1,2.0,115651.35930630488,0,0,0
4497,1.0,38.330353071784025,38.0100463274031,8.0,7,17.0,1991.0,0.025609157,33,5261.0,0.0,590.0,3,1.0,97464.32733792027,0,0,0
15108,91.0,47.85374060594675,27.30822181347372,6.0,3,12.0,1972.0,0.333891544,30,6564.0,1.0,900.0,0,0.0,179439.00500512662,0,0,0
15839,27.0,66.85117346268518,32.781260192155735,1.0,12,10.0,2015.0,0.017647053,2,469.0,0.0,900.0,0,0.0,192458.67627189533,0,0,0
2647,23.0,41.12502441727132,32.781260192155735,1.0,1,4.0,1977.0,0.014072961,2,475.0,0.0,900.0,0,0.0,90511.00834907682,0,0,0
12393,11.0,57.322494472127154,31.78800632302188,10.0,5,16.0,1980.0,0.0001696759999999,36,5992.0,0.0,900.0,1,1.0,242402.234569005,0,0,0
11044,6.0,40.81814178509753,19.833021818545102,9.0,17,17.0,2013.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,135102.90272266665,0,0,0
10240,129.0,47.328948964794,27.931664158962157,8.0,2,5.0,1933.5,0.020741326,24,5613.0,5.0,1230.0,2,5.0,196667.3865180616,0,0,0
5542,6.0,60.29515541442354,32.781260192155735,1.0,5,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,170935.02435555722,0,0,0
1106,66.0,46.29737422409241,29.7018076462285,6.0,13,12.0,1972.0,0.161975568,31,7010.0,5.0,1230.0,3,7.0,238608.6626828097,0,1,0
15679,11.0,62.92795167119776,28.83829961641468,17.0,4,3.0,2014.0,0.012338886,35,5776.0,1.0,1230.0,2,4.0,100378.01085605,0,0,0
3886,119.0,32.76936134062089,18.668220627627907,5.0,3,5.0,1962.0,0.000995363,42,7651.0,1.0,900.0,1,5.0,140942.6095097776,0,0,0
7982,1.0,43.40855514796047,41.74534734418457,1.0,5,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,147308.5813936068,0,0,0
6042,94.0,54.69426949377282,37.59991647635184,6.0,8,9.0,1971.0,0.282797669,33,8667.0,2.0,900.0,0,6.0,100245.54034245512,0,0,0
5137,1.0,66.42486385342244,32.781260192155735,1.0,17,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,230613.2432268745,0,0,0
7476,102.0,44.95721551301872,31.545947550151816,6.0,1,5.0,1964.0,0.23861713,26,3889.0,6.0,705.0,3,6.0,195061.18036188176,0,0,0
10778,6.0,55.35960046584261,53.55566763230959,1.0,19,17.0,2016.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,167848.8764314143,0,0,0
4288,94.0,62.53369285230824,46.90851033629297,5.0,9,9.0,1972.0,0.282797669,33,8667.0,2.0,900.0,0,6.0,254125.5112503032,0,0,0
15744,34.0,5.586264180189367,2.6422186233739344,1.0,21,4.0,1977.0,0.069753361,53,13670.0,4.0,900.0,1,11.0,392029.7045148854,0,0,0
12628,78.0,34.30798789224144,22.56876900398641,6.0,6,9.0,1973.0,0.219006007,28,6746.0,3.0,900.0,1,4.0,88176.73977270172,0,0,0
496,62.0,84.35697984900055,32.781260192155735,0.0,9,0.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,172344.61279200163,0,0,1
8090,23.0,30.3887735924974,29.975311896217,10.0,5,17.0,2017.0,0.034656082,0,168.0,0.0,900.0,0,0.0,81675.49379861144,0,0,0
7841,13.0,56.139764794045504,34.82021326838351,9.0,3,16.0,2004.0,0.090799103,74,15721.5,2.0,900.0,5,13.5,248629.6690652353,0,0,0
14186,101.0,36.503239133144,20.11301868381804,5.0,4,5.0,1967.0,0.225824954,41,6558.0,7.0,1230.0,3,2.0,144473.56523032268,1,0,0
11026,18.0,38.18133244794481,23.071818803068524,8.0,6,17.0,1999.0,0.0,30,5562.0,0.0,900.0,0,5.0,192371.63348518216,0,0,1
10112,74.0,44.408747194055046,32.781260192155735,1.0,6,17.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,151030.4377973002,0,0,0
13360,8.0,42.94487202868464,20.556007683888083,8.0,6,17.0,1993.0,0.219006007,28,6746.0,3.0,900.0,1,4.0,151194.60706052624,0,0,0
11395,1.0,66.56869701370394,32.781260192155735,10.0,13,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,202626.5300124265,0,0,0
1030,83.0,54.57209697205462,31.82721227009678,8.0,6,17.0,1984.0,0.0077202819999999,38,4788.0,2.0,900.0,0,4.0,260094.9380254516,0,0,0
13433,142.0,34.83195181081082,20.615347506798187,5.0,5,5.0,1963.0,0.051942062,17,4017.0,7.0,800.0,2,0.0,198136.4671175893,0,0,0
12005,45.0,46.22400379036346,34.39937343253631,5.0,3,5.0,1962.0,0.014423114,19,3806.0,4.0,900.0,0,3.0,201848.9818231506,0,0,0
13716,1.0,43.71254915524957,29.748547436374487,5.0,4,5.0,1963.0,0.036270089,6,1318.0,1.0,590.0,1,1.0,144182.15937568367,0,0,0
10368,130.0,56.45227383408976,39.70331892356535,5.0,7,9.0,1965.0,0.341071945,27,5664.0,12.5,1230.0,3,11.0,272783.8796199872,0,0,0
11279,19.0,74.44137733392219,35.640269014040044,9.0,23,25.0,2004.0,0.000991363,33,6783.0,3.0,900.0,1,9.0,392029.7045148854,0,0,0
11246,113.0,81.42900405115564,45.41980936203224,10.0,17,22.0,2000.0,0.050755569,24,5469.0,1.0,590.0,0,1.0,386091.0760964388,0,0,0
10820,1.0,76.81576650671025,32.781260192155735,1.0,11,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,277409.4045701919,0,0,0
1292,1.0,56.03416260970913,56.336514574542605,1.0,17,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,183072.75864818136,0,0,0
29,22.0,73.93021713152798,32.781260192155735,1.0,4,17.0,1977.0,0.118537385,30,6207.0,1.0,1183.0,1,0.0,202717.1746204752,0,0,0
14357,62.0,49.017240362520745,34.960038937402274,6.0,7,9.0,1980.0,0.037177818,52,11217.0,1.0,1230.0,1,7.0,123280.90975284037,0,0,0
1051,58.0,54.77248771370547,32.781260192155735,1.0,5,1.0,1977.0,0.43788524,23,5735.0,3.0,1084.0,0,5.0,113139.8144009842,0,0,0
15670,94.0,67.02652096375778,46.37549705896957,10.0,10,12.0,1977.0,0.282797669,33,8667.0,2.0,900.0,0,6.0,272300.13195682305,0,0,0
7816,94.0,61.61311357587522,38.034938558791374,8.0,4,14.0,1993.0,0.46298205300000006,25,6149.0,0.0,900.0,0,0.0,240912.1159992408,0,0,0
16460,12.0,67.55417044749404,45.25902042532357,6.0,5,12.0,1982.0,0.090799103,74,15721.5,2.0,900.0,5,13.5,226130.6038211812,0,0,0
12298,53.0,35.108195778077366,22.15537817714616,9.0,5,12.0,1967.0,0.049637257,34,7759.0,0.0,590.0,1,3.0,221299.46037679625,0,0,0
9817,6.0,65.82635536036544,32.781260192155735,1.0,16,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,191415.4339106769,0,0,0
12328,6.0,41.18494927955281,32.781260192155735,1.0,4,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,130455.64137133949,0,0,0
7588,1.0,58.94339559787688,32.781260192155735,1.0,11,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,164007.93991219328,0,0,0
15915,134.0,57.139264185460185,33.269097960264354,9.0,8,16.0,1979.0,0.015016892,17,3079.0,12.5,1230.0,0,8.0,353681.84031937155,0,0,0
14703,62.0,46.254285002654974,42.04599178227237,10.0,7,15.0,2015.0,0.072157581,2,629.0,1.0,900.0,0,0.0,110430.18826732483,0,0,1
1834,21.0,31.71671757233603,19.423187370194626,6.0,7,5.0,1959.0,0.034331497,25,5487.0,3.0,900.0,0,4.0,123522.34038823654,0,0,0
14390,27.0,82.48252123401404,32.781260192155735,0.0,7,12.0,2018.0,0.072157581,2,629.0,1.0,900.0,0,0.0,183643.17390371556,0,0,1
3901,119.0,59.70809956043361,48.462334559375066,6.0,7,9.0,1972.0,0.033493708,66,10573.0,1.0,1230.0,3,8.0,206106.0437788824,0,0,0
1937,34.0,42.331738978345626,41.98746804433961,10.0,14,17.0,2017.0,0.069753361,53,13670.0,4.0,900.0,1,11.0,193262.22989021247,0,0,0
13381,57.0,51.57650149542104,30.25804648649952,6.0,3,12.0,1982.0,0.133215333,49,11395.0,3.0,1230.0,3,4.0,200477.5063646544,0,0,1
6628,157.5,32.4944007922154,18.922713795088463,5.0,4,4.0,1965.0,0.014423114,19,3806.0,4.0,900.0,0,3.0,159139.6129612222,0,0,0
4321,9.0,55.92947553954557,31.05182510683179,8.0,5,14.0,1992.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,186108.69576347747,0,0,0
16497,49.0,39.00373681538303,23.938134601520577,6.0,10,9.0,1965.0,0.020741326,24,5613.0,5.0,1230.0,2,5.0,188366.55835942645,0,0,0
7754,124.0,39.54351699431611,22.40313382896026,7.0,4,15.0,2004.0,0.122090347,29,6566.0,7.0,1230.0,4,0.0,200346.45518943656,0,0,0
12023,15.0,73.97373571065846,33.86802067546556,11.0,12,17.0,2007.0,0.158249043,21,5731.0,0.0,900.0,1,0.0,90241.59930368372,0,0,0
4493,57.0,52.80878777139223,34.46004031075391,9.0,8,17.0,2005.0,0.133215333,49,11395.0,3.0,1230.0,3,4.0,102577.54122112769,0,0,1
1176,46.0,32.13423333510037,18.59119959803172,6.0,5,12.0,1971.0,0.0,47,11319.0,0.0,1145.0,3,5.0,172887.52455463458,0,0,0
6925,27.0,64.92910276079539,63.30460517784749,10.0,15,17.0,2016.0,0.072157581,2,629.0,1.0,900.0,0,0.0,228584.0010719541,0,0,1
4279,41.0,38.5647307085619,23.375426239696488,7.0,7,17.0,1984.0,0.175054867,36,10055.0,3.0,900.0,1,0.0,197342.7900939249,0,0,0
6385,6.0,43.61294539154822,1.6776461714428557,1.0,11,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,123984.9984576984,0,0,0
13835,156.0,53.00136801570379,30.75153465742714,9.0,3,17.0,2006.0,0.007658515,35,7077.0,12.5,1230.0,3,13.5,310891.02405276126,0,0,0
5725,8.0,56.62792234926596,33.02256843497974,8.0,3,14.0,1990.0,0.43788524,23,5735.0,3.0,1084.0,0,5.0,213295.25916093445,0,0,0
7012,62.0,100.6482761945268,65.27698614376342,1.0,6,5.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,221774.56448397585,0,0,1
12279,31.0,33.42716926790834,18.413498392255168,5.0,3,5.0,1959.0,0.151346216,32,5889.0,10.0,830.0,4,1.0,188273.5108301794,0,1,0
5264,77.0,44.055888208813016,22.0967168254573,8.0,8,12.0,1977.0,6.99893e-05,46,10309.0,1.0,590.0,1,13.5,197750.1229014064,0,0,0
16011,29.0,34.323226817103965,19.36910454311185,5.0,5,5.0,1965.0,0.086885265,10,2277.0,2.0,1230.0,0,0.0,140995.39866552837,0,0,0
2186,27.0,81.38055288863076,4.337394906783661,1.0,13,25.0,2015.0,0.072157581,2,629.0,1.0,900.0,0,0.0,196743.3895965956,0,0,1
11275,1.0,42.55491570422315,39.39190118288656,0.0,8,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,147248.59096342878,0,0,0
12133,6.0,79.05608803275796,5.144150553638406,1.0,10,25.0,2018.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,209843.0572590612,0,0,0
13911,113.0,46.70536377545421,29.2773565899672,4.0,2,5.0,1961.0,0.060753049,15,2787.0,2.0,590.0,0,7.0,138396.51485603492,0,0,0
323,1.0,73.9131509759341,32.781260192155735,1.0,9,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,245967.83796272436,0,0,0
4374,41.0,102.08924188493728,65.27698614376342,14.0,6,14.0,2008.0,0.036122292,24,4378.0,0.0,1036.0,1,1.0,392029.7045148854,0,0,0
2205,27.0,62.99976146250061,32.781260192155735,10.0,11,12.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,222850.17756250425,0,0,1
568,78.0,63.832829113082845,46.99014903693784,5.0,4,9.0,1974.0,0.092290642,21,4346.0,2.0,590.0,1,2.0,233975.9147241121,0,0,0
611,124.0,61.243025701498574,37.57853552296561,8.0,5,9.0,1977.0,0.16909109,19,3856.0,10.0,900.0,2,5.0,316174.0230875188,0,0,0
6397,39.0,40.17118454170273,21.49383829968284,7.0,16,17.0,2010.0,0.428825818,25,5011.0,8.0,730.0,0,2.0,191808.0751615406,0,0,0
13795,7.0,41.3171521511283,25.725804523299733,6.0,7,12.0,1970.0,0.130617806,39,10418.0,9.0,900.0,1,9.0,199690.6493882489,0,0,0
6138,63.0,84.71738019775712,32.781260192155735,1.0,22,21.0,1977.0,0.23861713,26,3889.0,6.0,705.0,3,6.0,392029.7045148854,0,0,0
14216,41.0,39.53465131792856,22.224450747727165,6.0,7,9.0,1981.0,6.99893e-05,46,10309.0,1.0,590.0,1,13.5,170390.83399668275,0,0,0
15386,127.0,45.92367266158226,26.177752782849087,5.0,3,5.0,1967.0,0.46298205300000006,13,2514.0,12.5,900.0,0,6.0,176480.46517329663,0,0,0
14787,34.0,60.366625674269216,57.70914937562125,10.0,20,19.0,2017.0,0.069753361,53,13670.0,4.0,900.0,1,11.0,241737.8084974161,0,0,0
8091,2.0,40.65321188052612,19.57421784029874,7.0,9,17.0,2008.0,0.309479124,35,7715.0,4.0,990.0,0,6.0,194139.2465974751,0,0,0
15091,27.0,66.53584188549176,1.6776461714428557,1.0,6,1.0,1977.0,0.017647053,2,469.0,0.0,900.0,0,0.0,175067.2339910739,0,0,0
5415,45.0,44.12766294023942,34.856796959494446,5.0,3,5.0,1963.0,0.014423114,19,3806.0,4.0,900.0,0,3.0,208688.60922007356,0,0,0
3246,138.0,34.84554789603664,21.847904535941407,5.0,5,8.0,1967.0,0.313924552,22,4625.0,11.0,1230.0,2,10.0,185079.07066989667,0,0,0
12135,23.0,52.54010744455442,51.19745600935472,1.0,3,3.0,1977.0,0.005767451,1,388.0,0.0,900.0,0,0.0,88328.25968620164,0,0,0
1268,157.5,88.94726208522155,64.48348963022747,7.0,6,6.0,1933.5,0.246623602,14,2940.0,12.5,900.0,3,6.0,392029.7045148854,0,0,0
1240,46.0,43.60373034329688,25.27397162377815,6.0,2,12.0,1970.0,0.0,47,11319.0,0.0,1145.0,3,5.0,218127.62787083635,0,0,0
15582,27.0,46.98349475012456,32.781260192155735,0.0,3,0.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,144064.58091485954,0,0,1
3114,9.0,55.32816460685604,51.364581443021926,8.0,6,14.0,1992.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,178602.15426657413,0,0,0
3469,27.0,102.08924188493728,32.781260192155735,1.0,5,1.0,1977.0,0.072157581,2,629.0,1.0,900.0,0,0.0,289731.18452038424,0,0,1
1146,42.0,87.56273875193716,52.07791573368837,10.0,6,17.0,2007.0,0.158249043,21,5731.0,0.0,900.0,1,0.0,277599.23090968194,0,0,0
5014,74.0,53.24994077141801,31.13573686756225,9.0,7,17.0,1989.0,0.371148999,34,7065.0,1.0,750.0,2,5.0,194873.9043350169,0,0,0
937,1.0,59.69458054523172,32.781260192155735,1.0,15,17.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,164805.71073349885,0,0,0
6800,61.0,51.24278942097043,31.4886201306386,6.0,12,12.0,1982.0,0.300322518,52,10311.0,6.0,900.0,1,9.0,215906.0284704241,0,0,0
4520,53.0,59.17223650645192,40.52218848135145,9.0,10,24.0,2018.0,0.049637257,34,7759.0,0.0,590.0,1,3.0,255580.6402201533,0,0,0
9371,23.0,60.503248324677,32.781260192155735,0.0,16,0.0,1977.0,0.034656082,0,168.0,0.0,900.0,0,0.0,229778.0579017187,0,0,0
13593,101.0,31.21761030843696,17.67719159199947,5.0,5,5.0,1968.0,0.225824954,41,6558.0,7.0,1230.0,3,2.0,128577.9406088613,1,0,0
1125,47.0,63.3021365047274,38.35217267603361,8.0,5,9.0,1980.0,0.101872465,23,4583.0,3.0,900.0,3,3.0,321871.2883971388,0,0,0
13203,1.0,87.01469721536465,65.27698614376342,0.0,8,20.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,268123.0396065426,0,0,0
3042,69.0,53.97642372599564,32.4815565725142,9.0,7,17.0,2001.0,0.000991363,33,6783.0,3.0,900.0,1,9.0,392029.7045148854,0,0,0
8707,27.0,88.57069927123129,46.29562920188685,13.0,17,17.0,2007.0,0.07542368,11,3097.0,0.0,900.0,0,0.0,261101.29126319807,0,0,0
8407,104.0,35.2391924435518,20.328074817165465,8.0,6,5.0,1962.0,0.212515361,19,3293.0,12.5,628.0,3,7.0,164048.24445629615,0,0,0
10776,63.0,40.711074951673325,42.24685947926722,8.0,10,17.0,1992.0,0.23861713,26,3889.0,6.0,705.0,3,6.0,261337.76868824929,0,0,0
1336,157.5,87.96224175412847,60.07456922863096,11.0,6,8.0,1956.0,0.174739084,17,3379.0,9.0,590.0,0,3.0,104500.29432769342,0,0,0
7452,23.0,44.42845385382106,40.29836780474775,1.0,17,17.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,111299.11646700176,0,0,0
7098,85.0,41.87657497246192,22.68541219906402,9.0,6,16.0,1980.0,0.037177818,52,11217.0,1.0,1230.0,1,7.0,183465.3599695901,0,0,0
7078,37.0,42.90036560752277,23.19008976945938,8.0,14,17.0,2002.0,0.178916796,18,3594.0,4.0,590.0,1,5.0,236505.36474791128,0,0,0
7547,116.0,59.87067108046565,42.65270437713805,5.0,6,5.0,1963.0,0.341071945,27,5664.0,12.5,1230.0,3,11.0,146084.58631709506,0,0,0
2391,39.0,36.97617805343182,23.79939834328936,9.0,6,14.0,1980.0,0.428825818,25,5011.0,8.0,730.0,0,2.0,148170.54384785256,0,0,0
3982,15.0,62.85154471133708,35.11993803896523,11.0,8,12.0,2006.0,0.158249043,21,5731.0,0.0,900.0,1,0.0,265502.6298960124,0,0,0
14784,23.0,40.432896157058224,32.781260192155735,1.0,18,17.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,108228.02684470518,0,0,0
559,25.0,52.24801300255672,33.72937442593381,7.0,6,17.0,1993.0,0.069753361,53,13670.0,4.0,900.0,1,11.0,85434.18782325336,0,0,0
1979,23.0,52.41833549717443,32.781260192155735,0.0,9,12.0,1977.0,0.034656082,0,168.0,0.0,900.0,0,0.0,120430.8706355342,0,0,0
2611,6.0,54.138448268530254,32.781260192155735,1.0,5,17.0,1977.0,0.243204519,5,1564.0,0.0,590.0,0,0.0,151365.63299621892,0,0,0
1400,1.0,57.4006883391228,33.23247919220855,9.0,17,17.0,2009.0,0.025609157,33,5261.0,0.0,590.0,3,1.0,211669.1883185007,0,0,0
12399,9.0,54.56583491493504,29.12741019853277,11.0,2,16.0,1975.0,0.13012277,8,1986.0,0.0,900.0,0,0.0,203131.5442329005,0,0,0
260,1.0,48.01107477456341,32.781260192155735,1.0,7,24.0,1977.0,0.007122317,1,264.0,0.0,900.0,0,1.0,127766.86220254474,0,0,0
5748,52.0,65.18109945993858,65.27698614376342,0.0,17,17.0,1977.0,0.371148999,34,7065.0,1.0,750.0,2,5.0,150520.05979974844,0,0,0
2680,94.0,48.01704301525418,33.65185838842292,8.0,9,14.0,1973.0,0.282797669,33,8667.0,2.0,900.0,0,6.0,72061.6390288583,0,0,0
5561,27.0,58.161484317745526,5.815531883868528,1.0,12,12.0,1977.0,0.011654127,4,915.0,0.0,900.0,0,0.0,138905.56831072975,0,0,0
5827,94.0,57.53558725309011,32.781260192155735,1.0,10,10.0,1977.0,0.282797669,33,8667.0,2.0,900.0,0,6.0,290233.7914195982,0,0,0
10278,23.0,43.88057575639427,42.97299121217269,1.0,12,17.0,1977.0,0.075778755,6,1437.0,3.0,900.0,0,2.0,139897.07987351326,0,0,0
4335,9.0,81.94813471027166,46.35168216269668,8.0,16,14.0,1997.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,256303.8280474052,0,0,0
16147,90.0,58.8891728796043,36.41630748034204,9.0,4,17.0,1989.0,0.246031548,22,3151.0,4.0,1230.0,3,3.0,217401.3313239484,0,1,0
1997,9.0,46.63467621935639,32.781260192155735,1.0,6,4.0,1977.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,110158.20280535617,0,0,0
6108,157.5,60.40500029432032,32.47406623153358,9.0,6,5.0,1990.0,0.341071945,27,5664.0,12.5,1230.0,3,11.0,301088.9556597101,0,0,0
9317,26.0,43.32422814874645,27.93247964488108,5.0,7,5.0,1963.0,0.0,36,6714.0,2.0,1230.0,0,2.0,183928.33475501067,0,0,0
15822,90.0,27.09844138894386,16.660669165311912,3.0,3,5.0,1965.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,124179.7028408921,0,0,0
8967,5.0,43.93458016980311,17.448044472080525,10.0,7,17.0,2019.0,0.150817539,16,3433.0,4.0,1230.0,4,5.0,256252.28337079173,0,0,0
1783,52.0,65.347099605292,64.3122917575386,1.0,5,17.0,1977.0,0.371148999,34,7065.0,1.0,750.0,2,5.0,164665.08241476724,0,0,0
1104,27.0,102.08924188493728,65.27698614376342,10.0,6,12.0,2008.0,0.051815435,5,1227.0,0.0,900.0,0,0.0,342859.73944765545,0,0,0
13708,24.0,51.95462339392254,32.781260192155735,0.0,13,0.0,1977.0,0.111627393,50,12238.0,8.0,1230.0,2,3.0,296550.5646429657,0,0,0
8972,90.0,58.96031138895184,34.34158583320041,9.0,8,15.0,1973.0,0.265088676,37,5288.0,0.0,1230.0,3,2.0,264619.92602591024,0,0,0
15354,157.0,58.64498931055274,37.98633762505786,7.0,6,14.0,1961.0,0.0,30,7538.0,12.5,1230.0,5,5.0,392029.7045148854,0,0,0
9376,9.0,61.794365186980464,35.80444568534862,10.0,8,14.0,1995.0,0.161531741,25,5648.0,1.0,590.0,2,4.0,198615.0204305936,0,0,0
2829,57.0,44.51348081256669,23.113423134573804,8.0,6,12.0,1983.0,0.133215333,49,11395.0,3.0,1230.0,3,4.0,183743.23046424173,0,0,1
12831,70.0,55.37441988203647,33.972125142859696,9.0,11,24.0,2009.0,0.002211665,39,7614.0,3.0,900.0,1,5.0,104137.09191786412,0,0,1
14723,27.0,64.36516805822527,61.95279973510564,10.0,13,17.0,2018.0,0.211401214,9,1892.0,0.0,900.0,0,1.0,143082.41398474976,0,0,0
14919,157.5,83.88349794858244,47.74905818455513,10.0,15,17.0,1990.0,0.025609157,33,5261.0,0.0,590.0,3,1.0,309837.50816118537,0,0,0
6822,97.0,55.576261110437606,24.6776499719648,10.0,8,16.0,1982.0,0.306977489,27,5148.0,12.5,1230.0,5,7.0,299346.5441281653,0,0,0
10802,59.0,67.79722230998111,47.095729461990274,7.0,3,12.0,1974.0,0.019508796,37,7687.0,11.0,590.0,5,5.0,303328.0320753493,0,0,0
12950,138.0,82.4469200665285,57.850048998093726,10.0,4,9.0,1967.0,0.313924552,22,4625.0,11.0,1230.0,2,10.0,331677.1299941851,0,0,0
11353,53.0,57.57603042325584,34.26468783150921,8.0,12,12.0,1984.0,0.313924552,22,4625.0,11.0,1230.0,2,10.0,257515.5143271809,0,0,0
1321,27.0,58.07765665257456,57.40293000786247,1.0,8,22.0,2017.0,0.211401214,9,1892.0,0.0,900.0,0,1.0,136093.6112916934,0,0,0
